epoch,train_acc,test_acc,train_loss,test_loss
95,0.90574000,0.75060000,0.27029797,0.87580750
96,0.90532000,0.74700000,0.27028147,0.89170717
97,0.90494000,0.74970000,0.27354016,0.88388242
98,0.90440000,0.74960000,0.27390206,0.88299286
99,0.90698000,0.74970000,0.27024196,0.88064642
100,0.90428000,0.75050000,0.27319603,0.88003222
101,0.90620000,0.74690000,0.27250617,0.89125974
102,0.90714000,0.74830000,0.27012247,0.88329955
103,0.90366000,0.74650000,0.27780379,0.89450273
104,0.90458000,0.74840000,0.27178254,0.88875326
105,0.90470000,0.75020000,0.27244892,0.87362067
106,0.90556000,0.74850000,0.27278881,0.88524603
107,0.90718000,0.75170000,0.26971835,0.87799509
108,0.90532000,0.74990000,0.26867787,0.88759400
109,0.90584000,0.74820000,0.27293755,0.88273854
110,0.90564000,0.75220000,0.27368989,0.87425599
111,0.90520000,0.75060000,0.27135899,0.87524154
112,0.90426000,0.74810000,0.27563072,0.88863437
113,0.90548000,0.74780000,0.27175153,0.90394264
114,0.90418000,0.75220000,0.27176539,0.87039742
115,0.90430000,0.75030000,0.27226262,0.88876402
116,0.90530000,0.74730000,0.27270230,0.89958882
117,0.90602000,0.75480000,0.26969829,0.87322946
118,0.90606000,0.75220000,0.27039990,0.87229042
119,0.90570000,0.74860000,0.27057966,0.89346606
120,0.90562000,0.75520000,0.27559266,0.86705307
121,0.90524000,0.74130000,0.26952775,0.92337945
122,0.90500000,0.73770000,0.27261463,0.96146648
123,0.90360000,0.74840000,0.27795851,0.88345066
124,0.90530000,0.73840000,0.27504872,0.92769814
125,0.90222000,0.75650000,0.28144345,0.86974267
126,0.90660000,0.74840000,0.27343141,0.89992452
127,0.90462000,0.74630000,0.27493682,0.91130905
128,0.90396000,0.74060000,0.27591323,0.92381139
129,0.90456000,0.74560000,0.27478582,0.89615545
130,0.90286000,0.74930000,0.27697514,0.86663938
131,0.90202000,0.73620000,0.28016852,0.92482275
132,0.90116000,0.72680000,0.28236699,0.96852667
133,0.90290000,0.71790000,0.28143111,1.03703141
134,0.90372000,0.74500000,0.27377918,0.90426749
135,0.90024000,0.71870000,0.28208191,1.00956063
136,0.90336000,0.72500000,0.27963521,0.97044631
137,0.90090000,0.73200000,0.28217617,0.99416704
138,0.90114000,0.73370000,0.28041460,0.97074192
139,0.90168000,0.73340000,0.28335225,0.99332272
140,0.89842000,0.73740000,0.28752267,0.94223796
141,0.89942000,0.74450000,0.29061820,0.93372494
142,0.89988000,0.74620000,0.28760532,0.88830392
143,0.90096000,0.72530000,0.28558864,1.04684566
144,0.90060000,0.73070000,0.28519179,0.99568431
145,0.89678000,0.73220000,0.29295626,0.96539458
146,0.89980000,0.70870000,0.28708951,1.08459955
147,0.89784000,0.70720000,0.28847750,1.10276938
148,0.89706000,0.69340000,0.29308142,1.18823628
149,0.89780000,0.73130000,0.29405593,1.00010156
150,0.89668000,0.73760000,0.29561575,0.92146752
151,0.89628000,0.73250000,0.29798664,0.93650223
152,0.89814000,0.72610000,0.29372407,1.07967533
153,0.89610000,0.72890000,0.30104878,0.93593439
154,0.89732000,0.70600000,0.29521873,1.09317828
155,0.89608000,0.71990000,0.30030048,1.07367460
156,0.89450000,0.70490000,0.30340254,1.04265532
157,0.89622000,0.70940000,0.30026984,1.08946916
158,0.89292000,0.71420000,0.30864622,0.98420101
159,0.89220000,0.74680000,0.30658617,0.89083070
160,0.89706000,0.72690000,0.29597172,1.03700745
161,0.89408000,0.72300000,0.30565290,1.03317538
162,0.89304000,0.71130000,0.30899413,1.07534871
163,0.89254000,0.68650000,0.30988895,1.30147202
164,0.89304000,0.69170000,0.30780898,1.15133608
165,0.89400000,0.72200000,0.30805735,1.02178791
166,0.89352000,0.68680000,0.30545370,1.12724618
167,0.89422000,0.71990000,0.30617570,1.06156385
168,0.89548000,0.72560000,0.30520139,0.98357788
169,0.88936000,0.73150000,0.31723680,0.97168861
170,0.89158000,0.70440000,0.31351021,1.04452656
171,0.89242000,0.75080000,0.30945775,0.88505027
172,0.89202000,0.71530000,0.31217952,1.01451716
173,0.89218000,0.71650000,0.31059608,1.04132899
174,0.89060000,0.70080000,0.31288070,1.06042958
175,0.89134000,0.72440000,0.31090346,0.97193096
176,0.89038000,0.66900000,0.31479107,1.37171976
177,0.89148000,0.74590000,0.31297592,0.90682060
178,0.89080000,0.68660000,0.31815041,1.25728770
179,0.89106000,0.73020000,0.31367879,0.99171237
180,0.89122000,0.74470000,0.31567630,0.91879705
181,0.89200000,0.69760000,0.31301134,1.13941130
182,0.89272000,0.72650000,0.31024969,0.96500745
183,0.89238000,0.70340000,0.30924568,1.06625516
184,0.89268000,0.70810000,0.31024588,1.08513678
185,0.89248000,0.71570000,0.31270641,1.01846445
186,0.89186000,0.74620000,0.30929348,0.89735193
187,0.89202000,0.70440000,0.30971136,1.06905857
188,0.89240000,0.71050000,0.31250697,1.04305044
189,0.89330000,0.71030000,0.31134965,1.03958274
190,0.89236000,0.74810000,0.30865481,0.90957761
191,0.89260000,0.65930000,0.31107282,1.44458280
192,0.89236000,0.72720000,0.31306947,1.00236201
193,0.89182000,0.69930000,0.30978830,1.17031059
194,0.89314000,0.65180000,0.30673512,1.45306443
195,0.89084000,0.74760000,0.31108334,0.84761972
196,0.89258000,0.70950000,0.31055195,1.10912046
197,0.89362000,0.58200000,0.30552216,1.84787227
198,0.89414000,0.73630000,0.30249927,0.93478211
199,0.89472000,0.74090000,0.30660164,0.92306776
200,0.89550000,0.74070000,0.29937921,0.91857633
201,0.89502000,0.71490000,0.30262988,0.99852624
202,0.89624000,0.70820000,0.29803687,1.06426896
203,0.89700000,0.72330000,0.29730102,0.98683523
204,0.89732000,0.69910000,0.29435230,1.13669779
205,0.89838000,0.73130000,0.29209994,0.95271256
206,0.90030000,0.73030000,0.28800066,0.99011821
207,0.89954000,0.73710000,0.28966381,1.03427158
208,0.89856000,0.74960000,0.29201869,0.87570092
209,0.90054000,0.73540000,0.28562587,0.96974756
210,0.90006000,0.72940000,0.28563352,0.96928442
211,0.90052000,0.70760000,0.28899703,1.15309841
212,0.90236000,0.71110000,0.28059107,1.10417905
213,0.90132000,0.73670000,0.28433484,0.96578277
214,0.90312000,0.69610000,0.27723135,1.25475607
215,0.90326000,0.73710000,0.28030167,0.94801751
216,0.90086000,0.71350000,0.28361570,1.10250884
217,0.90414000,0.71720000,0.27747229,1.05551124
218,0.90420000,0.72840000,0.27534360,1.05056265
219,0.90566000,0.74070000,0.27084696,0.98943874
220,0.90522000,0.72570000,0.27255292,1.10736317
221,0.90604000,0.75560000,0.27019132,0.89807013
222,0.90834000,0.73630000,0.26396763,1.01301462
223,0.90922000,0.73300000,0.26183189,1.02881973
224,0.91044000,0.73160000,0.25892158,1.05297038
225,0.90830000,0.71880000,0.26466039,1.10872894
226,0.90968000,0.71850000,0.25978243,1.13435774
227,0.91092000,0.75060000,0.25677130,0.92302257
228,0.91122000,0.74000000,0.25754808,0.99338220
229,0.91006000,0.75210000,0.25802769,0.98558779
230,0.91202000,0.73350000,0.25271121,1.01325433
231,0.91422000,0.72820000,0.24495166,1.14118384
232,0.91402000,0.73700000,0.24597207,1.01088142
233,0.91448000,0.72910000,0.24336494,1.08293430
234,0.91520000,0.75620000,0.24369758,0.97188162
235,0.91800000,0.72120000,0.23768582,1.11889734
236,0.91878000,0.69220000,0.23379071,1.22555606
237,0.91846000,0.74360000,0.23354720,1.01587397
238,0.91864000,0.73240000,0.23424451,1.04907116
239,0.91938000,0.74070000,0.23325665,1.01168385
240,0.92026000,0.73760000,0.22978528,1.01534882
241,0.92314000,0.72990000,0.22581450,1.05192070
242,0.92168000,0.75020000,0.22622066,0.98018752
243,0.91962000,0.74800000,0.22757520,1.01040026
244,0.92464000,0.74530000,0.21813355,1.01966830
245,0.92392000,0.73560000,0.22002677,1.06323860
246,0.92546000,0.74710000,0.21622640,1.00436736
247,0.92510000,0.74120000,0.21033649,1.04136052
248,0.92648000,0.76770000,0.20995564,0.89641643
249,0.92674000,0.75150000,0.20964111,1.02446692
250,0.92840000,0.76540000,0.20369916,0.91452151
251,0.92700000,0.72420000,0.20874458,1.10984000
252,0.92998000,0.74710000,0.20114395,1.02324423
253,0.93020000,0.75020000,0.20072445,1.10512360
254,0.93006000,0.74360000,0.20449455,1.06331375
255,0.93102000,0.74720000,0.19942409,1.05866658
256,0.93334000,0.76040000,0.19211232,0.95662157
257,0.93124000,0.76690000,0.19872130,0.94683223
258,0.93202000,0.73590000,0.19470933,1.10318644
259,0.93322000,0.76510000,0.19219579,1.00203363
260,0.93534000,0.76210000,0.18954067,0.98640511
261,0.93654000,0.74790000,0.18580523,1.07991727
262,0.93544000,0.75700000,0.18454620,1.00887182
263,0.93634000,0.75550000,0.17973589,1.06072338
264,0.93574000,0.76230000,0.18331741,0.99040307
265,0.93810000,0.75660000,0.17910452,1.03344746
266,0.93764000,0.75220000,0.18127255,1.01236272
267,0.93944000,0.74050000,0.17562173,1.13647911
268,0.93910000,0.75450000,0.17471064,1.05304397
269,0.94048000,0.75640000,0.17188097,1.04968928
270,0.93920000,0.76250000,0.17495148,1.00951044
271,0.93960000,0.76570000,0.17134019,0.99056833
272,0.94214000,0.75280000,0.16638471,1.07026509
273,0.94182000,0.76350000,0.16843897,1.03378439
274,0.94428000,0.75770000,0.16311218,1.05148250
275,0.94148000,0.76570000,0.16921314,1.00274507
276,0.94278000,0.76610000,0.16636038,1.01228215
277,0.94240000,0.76450000,0.16485823,1.00013827
278,0.94462000,0.76610000,0.16206502,1.01032820
279,0.94488000,0.76730000,0.16411937,1.00497877
280,0.94520000,0.76020000,0.15983507,1.04578818
281,0.94422000,0.76260000,0.15910906,1.03666992
282,0.94600000,0.76600000,0.16014496,1.02018589
283,0.94452000,0.75920000,0.15854440,1.06667683
284,0.94606000,0.76130000,0.15392423,1.04700013
285,0.94710000,0.76570000,0.15239714,1.02262707
286,0.94562000,0.76380000,0.15645793,1.01462317
287,0.94604000,0.75950000,0.15483854,1.05450179
288,0.94692000,0.75800000,0.15393855,1.06506385
289,0.94560000,0.75640000,0.15637197,1.07514738
290,0.94568000,0.76410000,0.15767333,1.02467997
291,0.94576000,0.76080000,0.15465751,1.03878276
292,0.94656000,0.76400000,0.15220003,1.02036419
293,0.94674000,0.76230000,0.15558687,1.03840323
294,0.94706000,0.76090000,0.15405395,1.05142305
295,0.94780000,0.75950000,0.15148358,1.06178385
296,0.94698000,0.76330000,0.15225914,1.02972384
297,0.94762000,0.76280000,0.15018025,1.03646313
298,0.94640000,0.76340000,0.15357483,1.03206377
299,0.94790000,0.75980000,0.15126296,1.04461920
300,0.94724000,0.75920000,0.15118433,1.05771909
