epoch,train_acc,test_acc,train_loss,test_loss
112,0.90170000,0.87990000,0.28172520,0.39384532
113,0.90156000,0.88050000,0.28410161,0.39527840
114,0.90194000,0.88030000,0.28382974,0.39164802
115,0.90336000,0.88000000,0.28102929,0.39268216
116,0.90184000,0.87920000,0.28313399,0.39654853
117,0.90390000,0.88020000,0.27902105,0.39298162
118,0.90084000,0.88050000,0.28836008,0.39428717
119,0.90396000,0.88180000,0.27991335,0.39072875
120,0.89956000,0.87950000,0.28230797,0.39998826
121,0.90174000,0.88030000,0.28470948,0.39696500
122,0.90208000,0.87620000,0.28618891,0.40004884
123,0.90098000,0.87780000,0.28434231,0.39953548
124,0.90046000,0.87710000,0.29102236,0.39852765
125,0.90156000,0.87780000,0.28554521,0.40507992
126,0.90010000,0.87850000,0.28794463,0.40202171
127,0.90170000,0.87610000,0.28594767,0.40157750
128,0.90138000,0.87630000,0.28441942,0.40222299
129,0.90034000,0.87670000,0.28829325,0.40881907
130,0.89936000,0.87760000,0.28743810,0.41737771
131,0.90008000,0.87490000,0.28531900,0.40897532
132,0.89828000,0.87950000,0.29224628,0.39837656
133,0.89894000,0.87750000,0.28961501,0.40658977
134,0.89892000,0.86960000,0.28991796,0.42302318
135,0.90036000,0.87040000,0.29008972,0.42243868
136,0.89598000,0.87260000,0.29592392,0.42275278
137,0.89796000,0.87290000,0.29615039,0.42320399
138,0.89844000,0.87410000,0.29227095,0.41882941
139,0.89782000,0.87170000,0.29493829,0.42593564
140,0.89666000,0.87470000,0.29459166,0.42150893
141,0.89620000,0.87220000,0.29813377,0.42933773
142,0.89768000,0.87220000,0.29519632,0.42562970
143,0.89686000,0.85940000,0.30008846,0.45366556
144,0.89604000,0.86970000,0.30021551,0.41929187
145,0.89388000,0.87270000,0.30318827,0.42019020
146,0.89688000,0.86070000,0.29542858,0.47236923
147,0.89592000,0.86290000,0.30128907,0.46496320
148,0.89546000,0.87440000,0.30168468,0.42658410
149,0.89510000,0.85230000,0.30031396,0.50757159
150,0.89342000,0.85240000,0.30464767,0.49625569
151,0.89034000,0.85500000,0.31037960,0.45483394
152,0.89444000,0.86960000,0.30990087,0.43766331
153,0.89530000,0.86780000,0.30804886,0.43152590
154,0.89280000,0.87220000,0.31118273,0.43205786
155,0.89216000,0.86100000,0.30805636,0.45804559
156,0.89114000,0.83400000,0.30813140,0.55678071
157,0.89296000,0.86010000,0.31067503,0.45970921
158,0.89228000,0.86540000,0.31053193,0.44241669
159,0.89124000,0.86170000,0.31611682,0.45200087
160,0.89070000,0.86020000,0.31709393,0.45878412
161,0.89006000,0.85740000,0.31764141,0.45838405
162,0.88912000,0.85940000,0.32148497,0.48926177
163,0.88928000,0.86220000,0.32010907,0.46305198
164,0.88668000,0.86780000,0.32716199,0.43424980
165,0.88872000,0.85920000,0.31824875,0.46450976
166,0.88914000,0.86460000,0.31917821,0.44395042
167,0.88960000,0.86570000,0.32118996,0.44024171
168,0.88776000,0.85190000,0.32063825,0.50097002
169,0.88944000,0.86030000,0.32277577,0.46253539
170,0.88902000,0.84650000,0.32221366,0.51057993
171,0.88836000,0.85920000,0.32403296,0.47112608
172,0.88628000,0.85150000,0.32657223,0.49130168
173,0.88524000,0.86390000,0.32950036,0.44488269
174,0.88770000,0.86470000,0.32287988,0.45296311
175,0.88616000,0.85970000,0.32723821,0.46660026
176,0.88622000,0.85900000,0.32950456,0.44959353
177,0.88558000,0.86320000,0.33015370,0.43649902
178,0.88768000,0.82410000,0.32427572,0.56483801
179,0.88892000,0.86450000,0.32037716,0.45338523
180,0.88870000,0.83340000,0.32215831,0.57083334
181,0.88778000,0.84960000,0.32227468,0.48684921
182,0.88544000,0.84570000,0.33004323,0.52064726
183,0.88648000,0.83560000,0.32677897,0.54430841
184,0.88864000,0.86260000,0.32588364,0.46747315
185,0.88560000,0.85200000,0.33025041,0.49723943
186,0.88572000,0.86710000,0.33079161,0.43752166
187,0.88844000,0.85680000,0.32342336,0.47888214
188,0.88824000,0.86490000,0.32159148,0.44544463
189,0.88856000,0.86480000,0.32240671,0.44796142
190,0.88798000,0.84260000,0.31881113,0.53723610
191,0.88888000,0.86430000,0.32017902,0.46255343
192,0.89120000,0.84920000,0.32163226,0.50169805
193,0.88944000,0.86560000,0.32146829,0.44823566
194,0.88890000,0.85860000,0.32104907,0.44972652
195,0.89002000,0.84480000,0.31518879,0.50894952
196,0.88970000,0.85420000,0.32065625,0.49315463
197,0.88834000,0.86470000,0.31852012,0.45346494
198,0.89070000,0.86810000,0.31677691,0.43620686
199,0.88984000,0.86430000,0.31703005,0.43862430
200,0.89174000,0.84650000,0.31463227,0.53639648
201,0.88860000,0.83660000,0.32298403,0.52661787
202,0.89406000,0.86430000,0.30840157,0.43739208
203,0.89088000,0.86550000,0.31281622,0.46800727
204,0.89284000,0.86360000,0.30599174,0.46490611
205,0.89432000,0.87180000,0.30795020,0.44635362
206,0.89188000,0.85190000,0.31346526,0.52596988
207,0.89492000,0.86660000,0.30276299,0.45350585
208,0.89544000,0.86530000,0.29887111,0.46942388
209,0.89624000,0.86710000,0.29680055,0.45300339
210,0.89690000,0.87100000,0.29534080,0.45136032
211,0.89744000,0.85850000,0.29726077,0.48352876
212,0.89498000,0.85200000,0.29845494,0.48946714
213,0.89668000,0.86740000,0.29606371,0.44830908
214,0.89806000,0.86190000,0.29086952,0.47755641
215,0.90024000,0.87220000,0.29560740,0.42727025
216,0.89952000,0.87110000,0.28941893,0.45937685
217,0.90122000,0.87150000,0.28481275,0.45534372
218,0.90120000,0.85600000,0.28680612,0.49219163
219,0.90022000,0.84770000,0.28579443,0.56084640
220,0.90276000,0.87060000,0.28458018,0.42483463
221,0.90312000,0.87260000,0.27804009,0.44614631
222,0.90432000,0.87680000,0.27726662,0.43612176
223,0.90376000,0.87380000,0.27391195,0.44198675
224,0.90536000,0.87200000,0.27160377,0.43652346
225,0.90732000,0.86850000,0.26666271,0.46730121
226,0.90580000,0.86960000,0.27048831,0.45509948
227,0.90862000,0.87080000,0.26875987,0.42561997
228,0.90738000,0.87150000,0.26906155,0.44824978
229,0.90654000,0.86660000,0.26710911,0.44803798
230,0.90958000,0.86700000,0.26161911,0.47638085
231,0.91100000,0.86290000,0.25873726,0.47829355
232,0.91216000,0.87020000,0.25348264,0.45500031
233,0.91172000,0.86230000,0.25416177,0.51203163
234,0.91268000,0.87460000,0.25544398,0.43424082
235,0.91268000,0.87420000,0.24925026,0.43370630
236,0.91344000,0.87650000,0.24712049,0.43957261
237,0.91588000,0.87890000,0.24369474,0.41787488
238,0.91510000,0.86920000,0.24810428,0.46475739
239,0.91428000,0.87820000,0.24594569,0.41960008
240,0.91690000,0.88010000,0.24175766,0.42270258
241,0.91794000,0.87640000,0.23599468,0.44307835
242,0.91800000,0.88020000,0.23706283,0.43752983
243,0.91682000,0.87850000,0.23595115,0.43546915
244,0.91928000,0.88160000,0.22905345,0.43557772
245,0.91984000,0.88150000,0.23011906,0.43986056
246,0.92222000,0.87890000,0.22703935,0.41345736
247,0.92094000,0.87610000,0.22723371,0.44178033
248,0.92232000,0.87870000,0.22210259,0.43693705
249,0.92146000,0.88050000,0.22044800,0.44468440
250,0.92452000,0.88010000,0.21925936,0.45080876
251,0.92494000,0.87540000,0.21822720,0.45729477
252,0.92632000,0.87880000,0.21471939,0.44431598
253,0.92772000,0.88040000,0.20798106,0.43506713
254,0.92560000,0.88770000,0.21442962,0.42466342
255,0.92640000,0.87530000,0.20916022,0.45025923
256,0.92770000,0.88430000,0.20596571,0.41803441
257,0.92820000,0.88500000,0.20946056,0.43069902
258,0.93094000,0.88580000,0.20307215,0.43657685
259,0.93008000,0.87800000,0.19870407,0.45887218
260,0.93160000,0.88780000,0.19771283,0.41964096
261,0.93298000,0.88260000,0.19480531,0.43445192
262,0.93178000,0.88570000,0.19576365,0.43290878
263,0.93086000,0.88450000,0.19655006,0.42803834
264,0.93396000,0.88980000,0.19057310,0.40890026
265,0.93452000,0.88810000,0.18720731,0.42386742
266,0.93496000,0.88230000,0.18796154,0.44845763
267,0.93456000,0.88920000,0.18789278,0.41599352
268,0.93584000,0.88510000,0.18219026,0.43143092
269,0.93554000,0.88460000,0.18409486,0.44163186
270,0.93628000,0.88720000,0.18488167,0.43071091
271,0.93824000,0.88880000,0.18092089,0.42293947
272,0.93770000,0.88990000,0.17994376,0.43686833
273,0.93790000,0.88870000,0.17974236,0.43312963
274,0.93884000,0.88750000,0.17558196,0.42918645
275,0.93978000,0.88820000,0.17408381,0.42553775
276,0.94000000,0.88880000,0.17247565,0.42231824
277,0.94148000,0.88980000,0.17011684,0.42944734
278,0.93912000,0.89110000,0.17683945,0.41793048
279,0.94102000,0.89220000,0.17144675,0.41613274
280,0.94044000,0.89150000,0.16982624,0.42078018
281,0.94108000,0.88910000,0.17101508,0.42086948
282,0.94130000,0.89190000,0.16844981,0.41860453
283,0.94298000,0.89120000,0.16408436,0.42517972
284,0.94226000,0.89290000,0.16464165,0.42669262
285,0.94238000,0.89120000,0.16570948,0.42564871
286,0.94410000,0.89270000,0.16124095,0.42463695
287,0.94338000,0.89210000,0.16656444,0.42309342
288,0.94278000,0.89250000,0.16294910,0.42672655
289,0.94256000,0.89320000,0.16530060,0.42574435
290,0.94216000,0.89330000,0.16445613,0.42234111
291,0.94306000,0.89370000,0.16231102,0.42266580
292,0.94488000,0.89380000,0.16099838,0.42326864
293,0.94452000,0.89230000,0.15977691,0.42494456
294,0.94506000,0.89530000,0.15934493,0.42708080
295,0.94338000,0.89290000,0.15947127,0.42205803
296,0.94254000,0.89320000,0.16349799,0.41923154
297,0.94576000,0.89280000,0.15776591,0.42250965
298,0.94368000,0.89320000,0.16192753,0.42639304
299,0.94562000,0.89330000,0.16013261,0.42471373
300,0.94468000,0.89450000,0.15624422,0.42377742
